snapshot_id,snapshot_date,store_id,product_id,qty_on_hand,qty_reserved,qty_on_order,reorder_point
INV0002532,2025-12-27,STOR0053,PROD00263,70,41,145,95
INV0002533,2025-12-23,STOR0005,PROD00482,174,5,92,64
INV0002534,2025-12-15,STOR0033,PROD00115,504,3,149,113
INV0002535,2025-12-25,STOR0021,PROD00253,639,38,193,103
INV0002536,2025-12-28,STOR0031,PROD00427,619,8,102,33
INV0002537,2025-12-23,STOR0007,PROD00303,232,47,161,102
INV0002538,2025-12-12,STOR0058,PROD00259,764,2,185,118
INV0002539,2025-12-21,STOR0011,PROD00003,573,16,59,37
INV0002540,2025-12-23,STOR0032,PROD00194,516,50,151,78
INV0002541,2025-12-16,STOR0013,PROD00421,612,37,103,49
INV0002542,2025-12-21,STOR0007,PROD00243,232,1,8,37
INV0002543,2025-12-04,STOR0020,PROD00006,73,17,16,57
INV0002544,2025-12-03,STOR0045,PROD00390,655,34,30,33
INV0002545,2025-12-12,STOR0026,PROD00158,676,3,78,74
INV0002546,2025-12-15,STOR0043,PROD00484,600,49,148,36
INV0002547,2025-12-22,STOR0052,PROD00042,285,35,72,56
INV0002548,2025-12-13,STOR0025,PROD00374,232,45,179,114
INV0002549,2025-12-13,STOR0025,PROD00055,42,4,129,92
INV0002550,2025-12-20,STOR0002,PROD00155,90,49,115,59
INV0002551,2025-12-09,STOR0034,PROD00490,640,32,74,31
INV0002552,2025-12-15,STOR0033,PROD00371,676,29,169,70
INV0002553,2025-12-25,STOR0047,PROD00139,671,24,125,45
INV0002554,2025-12-27,STOR0044,PROD00140,711,40,8,80
INV0002555,2025-12-21,STOR0041,PROD00261,318,43,97,44
INV0002556,2025-12-30,STOR0052,PROD00013,482,2,167,30
INV0002557,2025-12-31,STOR0021,PROD00466,391,38,179,65
INV0002558,2025-12-19,STOR0004,PROD00044,719,2,12,93
INV0002559,2025-12-13,STOR0042,PROD00121,380,40,134,56
INV0002560,2025-12-15,STOR0035,PROD00165,105,8,102,101
INV0002561,2025-12-20,STOR0055,PROD00379,92,43,10,91
INV0002562,2025-12-15,STOR0049,PROD00039,351,36,88,13
INV0002563,2025-12-18,STOR0023,PROD00151,34,8,129,51
INV0002564,2025-12-21,STOR0041,PROD00207,202,20,162,117
INV0002565,2025-12-27,STOR0004,PROD00165,394,24,127,21
INV0002566,2025-12-24,STOR0021,PROD00007,655,41,79,20
INV0002567,2025-12-10,STOR0034,PROD00236,763,25,22,10
INV0002568,2025-12-14,STOR0025,PROD00122,275,46,188,116
INV0002569,2025-12-22,STOR0039,PROD00147,639,2,80,53
INV0002570,2025-12-10,STOR0057,PROD00093,276,3,159,76
INV0002571,2025-12-22,STOR0041,PROD00084,84,15,149,70
INV0002572,2025-12-12,STOR0042,PROD00394,663,23,41,39
INV0002573,2025-12-14,STOR0014,PROD00138,9,1,185,115
INV0002574,2025-12-04,STOR0026,PROD00393,75,35,48,79
INV0002575,2025-12-15,STOR0008,PROD00477,484,13,75,36
INV0002576,2025-12-08,STOR0043,PROD00205,469,24,49,57
INV0002577,2025-12-03,STOR0030,PROD00420,633,37,177,86
INV0002578,2025-12-09,STOR0031,PROD00053,575,15,85,49
INV0002579,2025-12-26,STOR0005,PROD00361,275,39,156,61
INV0002580,2025-12-12,STOR0053,PROD00191,344,50,54,47
INV0002581,2025-12-11,STOR0050,PROD00448,391,29,52,32
INV0002582,2025-12-18,STOR0010,PROD00371,238,10,57,84
INV0002583,2025-12-19,STOR0052,PROD00397,379,38,81,29
INV0002584,2025-12-25,STOR0012,PROD00193,794,15,173,72
INV0002585,2025-12-13,STOR0040,PROD00397,481,36,26,109
INV0002586,2025-12-28,STOR0057,PROD00313,76,18,138,32
INV0002587,2025-12-11,STOR0017,PROD00109,149,3,27,119
INV0002588,2025-12-12,STOR0047,PROD00021,159,43,162,16
INV0002589,2025-12-27,STOR0060,PROD00403,122,3,195,18
INV0002590,2025-12-19,STOR0030,PROD00294,400,30,38,101
INV0002591,2025-12-28,STOR0021,PROD00277,176,20,46,19
INV0002592,2025-12-03,STOR0011,PROD00446,567,17,164,80
INV0002593,2025-12-19,STOR0009,PROD00442,607,25,49,118
INV0002594,2025-12-20,STOR0026,PROD00248,298,26,19,74
INV0002595,2026-01-01,STOR0042,PROD00100,767,0,31,62
INV0002596,2025-12-31,STOR0036,PROD00361,238,24,95,30
INV0002597,2025-12-24,STOR0045,PROD00086,491,31,142,14
INV0002598,2025-12-30,STOR0023,PROD00263,427,33,190,87
INV0002599,2025-12-28,STOR0028,PROD00063,539,11,95,90
INV0002600,2025-12-26,STOR0054,PROD00459,397,29,71,65
INV0002601,2025-12-22,STOR0049,PROD00370,648,9,128,30
INV0002602,2025-12-24,STOR0034,PROD00396,671,47,149,45
INV0002603,2026-01-01,STOR0053,PROD00155,589,26,174,118
INV0002604,2025-12-03,STOR0024,PROD00198,502,17,14,70
INV0002605,2025-12-11,STOR0025,PROD00202,580,35,7,21
INV0002606,2025-12-04,STOR0042,PROD00084,656,33,3,77
INV0002607,2025-12-03,STOR0001,PROD00127,128,41,185,96
INV0002608,2025-12-11,STOR0057,PROD00091,527,35,58,29
INV0002609,2025-12-11,STOR0018,PROD00500,523,48,54,86
INV0002610,2026-01-01,STOR0003,PROD00130,535,26,99,97
INV0002611,2025-12-12,STOR0042,PROD00326,489,45,119,83
INV0002612,2025-12-07,STOR0046,PROD00218,622,22,147,84
INV0002613,2025-12-09,STOR0028,PROD00035,514,35,148,107
INV0002614,2025-12-14,STOR0042,PROD00411,84,42,151,85
INV0002615,2025-12-22,STOR0039,PROD00171,356,36,143,76
INV0002616,2025-12-18,STOR0058,PROD00349,706,42,141,80
INV0002617,2025-12-10,STOR0037,PROD00345,792,23,84,10
INV0002618,2025-12-12,STOR0048,PROD00493,370,35,91,83
INV0002619,2025-12-18,STOR0019,PROD00409,26,20,200,68
INV0002620,2025-12-24,STOR0022,PROD00456,511,34,8,20
INV0002621,2025-12-22,STOR0048,PROD00128,709,44,138,60
INV0002622,2025-12-23,STOR0024,PROD00300,446,50,162,77
INV0002623,2025-12-05,STOR0031,PROD00206,101,6,45,80
INV0002624,2025-12-09,STOR0043,PROD00342,490,28,19,63
INV0002625,2025-12-29,STOR0052,PROD00389,289,40,10,84
INV0002626,2026-01-01,STOR0003,PROD00457,50,6,174,22
INV0002627,2025-12-28,STOR0020,PROD00298,765,6,33,52
INV0002628,2025-12-26,STOR0024,PROD00370,283,32,36,32
INV0002629,2025-12-09,STOR0004,PROD00052,56,15,116,99
INV0002630,2025-12-22,STOR0021,PROD00164,41,7,179,55
INV0002631,2025-12-16,STOR0030,PROD00322,154,12,97,88
INV0002632,2025-12-09,STOR0035,PROD00426,178,26,73,110
INV0002633,2025-12-10,STOR0009,PROD00114,598,0,149,87
INV0002634,2025-12-10,STOR0055,PROD00200,614,0,186,24
INV0002635,2025-12-24,STOR0025,PROD00457,279,31,56,105
INV0002636,2025-12-23,STOR0006,PROD00387,453,41,173,61
INV0002637,2025-12-13,STOR0038,PROD00013,619,23,170,12
INV0002638,2025-12-16,STOR0057,PROD00177,793,41,148,17
INV0002639,2025-12-26,STOR0032,PROD00276,444,6,67,109
INV0002640,2025-12-07,STOR0016,PROD00014,226,13,104,120
INV0002641,2025-12-27,STOR0021,PROD00269,697,10,181,75
INV0002642,2025-12-21,STOR0039,PROD00068,139,32,129,95
INV0002643,2025-12-06,STOR0043,PROD00286,135,31,20,15
INV0002644,2025-12-05,STOR0054,PROD00032,163,9,189,49
INV0002645,2025-12-24,STOR0021,PROD00478,787,24,75,23
INV0002646,2025-12-19,STOR0028,PROD00178,86,24,132,50
INV0002647,2025-12-12,STOR0002,PROD00141,462,31,12,79
INV0002648,2025-12-27,STOR0007,PROD00389,651,13,198,83
INV0002649,2025-12-03,STOR0052,PROD00325,319,28,27,19
INV0002650,2025-12-18,STOR0006,PROD00016,114,27,70,94
INV0002651,2025-12-30,STOR0041,PROD00300,335,48,130,64
INV0002652,2025-12-25,STOR0003,PROD00079,228,37,68,70
INV0002653,2025-12-25,STOR0060,PROD00024,288,33,120,51
INV0002654,2025-12-16,STOR0051,PROD00171,416,43,5,67
INV0002655,2025-12-16,STOR0013,PROD00200,407,38,99,15
INV0002656,2025-12-06,STOR0018,PROD00184,660,38,200,92
INV0002657,2026-01-01,STOR0045,PROD00068,72,22,143,58
INV0002658,2025-12-22,STOR0002,PROD00427,743,7,81,39
INV0002659,2025-12-09,STOR0055,PROD00462,339,38,88,10
INV0002660,2025-12-15,STOR0008,PROD00357,83,4,104,75
INV0002661,2025-12-24,STOR0004,PROD00437,7,1,136,20
INV0002662,2025-12-25,STOR0026,PROD00219,267,7,80,81
INV0002663,2026-01-01,STOR0009,PROD00084,706,43,21,40
INV0002664,2025-12-06,STOR0009,PROD00206,151,3,13,109
INV0002665,2025-12-08,STOR0022,PROD00130,519,22,189,67
INV0002666,2025-12-23,STOR0018,PROD00224,509,27,144,37
INV0002667,2025-12-09,STOR0024,PROD00012,123,37,126,117
INV0002668,2025-12-17,STOR0015,PROD00130,593,0,177,23
INV0002669,2025-12-23,STOR0034,PROD00481,432,18,153,116
INV0002670,2026-01-01,STOR0032,PROD00314,338,0,108,111
INV0002671,2025-12-18,STOR0015,PROD00083,455,29,4,101
INV0002672,2025-12-25,STOR0050,PROD00399,245,26,188,92
INV0002673,2025-12-31,STOR0011,PROD00042,619,34,48,11
INV0002674,2025-12-05,STOR0022,PROD00227,511,6,14,102
INV0002675,2025-12-03,STOR0049,PROD00404,792,10,85,80
INV0002676,2025-12-22,STOR0051,PROD00328,145,16,131,35
INV0002677,2025-12-16,STOR0055,PROD00214,102,3,32,101
INV0002678,2025-12-31,STOR0026,PROD00102,285,50,186,98
INV0002679,2025-12-12,STOR0008,PROD00191,145,31,38,13
INV0002680,2025-12-07,STOR0009,PROD00164,236,45,76,28
INV0002681,2025-12-28,STOR0001,PROD00447,577,34,117,43
INV0002682,2025-12-28,STOR0016,PROD00282,466,44,1,55
INV0002683,2025-12-03,STOR0018,PROD00112,89,41,115,85
INV0002684,2026-01-01,STOR0052,PROD00388,313,21,188,36
INV0002685,2025-12-20,STOR0031,PROD00454,210,7,63,114
INV0002686,2025-12-05,STOR0050,PROD00297,688,31,87,55
INV0002687,2025-12-16,STOR0003,PROD00183,532,17,93,74
INV0002688,2025-12-19,STOR0009,PROD00346,191,49,135,114
INV0002689,2025-12-15,STOR0020,PROD00108,517,30,156,23
INV0002690,2025-12-18,STOR0009,PROD00444,427,43,57,51
INV0002691,2025-12-29,STOR0041,PROD00209,640,45,17,84
INV0002692,2025-12-30,STOR0009,PROD00266,208,44,146,36
INV0002693,2025-12-31,STOR0032,PROD00323,55,11,31,71
INV0002694,2025-12-19,STOR0014,PROD00474,585,31,108,106
INV0002695,2025-12-28,STOR0001,PROD00359,489,41,133,98
INV0002696,2025-12-22,STOR0059,PROD00485,235,18,67,41
INV0002697,2025-12-04,STOR0043,PROD00350,378,30,88,84
INV0002698,2025-12-24,STOR0054,PROD00055,386,28,56,92
INV0002699,2025-12-19,STOR0024,PROD00406,366,40,92,116
INV0002700,2025-12-30,STOR0018,PROD00139,251,6,46,33
INV0002701,2025-12-22,STOR0039,PROD00356,659,1,104,10
INV0002702,2025-12-22,STOR0010,PROD00021,262,46,173,115
INV0002703,2025-12-28,STOR0037,PROD00093,560,48,78,112
INV0002704,2025-12-08,STOR0033,PROD00363,439,38,164,120
INV0002705,2025-12-30,STOR0025,PROD00060,634,31,192,114
INV0002706,2025-12-03,STOR0054,PROD00332,680,7,175,42
INV0002707,2025-12-11,STOR0050,PROD00271,418,16,185,120
INV0002708,2025-12-11,STOR0057,PROD00117,522,30,104,72
INV0002709,2025-12-26,STOR0049,PROD00462,434,50,135,116
INV0002710,2025-12-11,STOR0039,PROD00024,722,17,78,119
INV0002711,2025-12-25,STOR0047,PROD00218,790,2,24,60
INV0002712,2025-12-14,STOR0046,PROD00416,727,22,150,76
INV0002713,2025-12-04,STOR0053,PROD00046,284,5,73,78
INV0002714,2026-01-01,STOR0029,PROD00145,719,1,110,100
INV0002715,2025-12-12,STOR0034,PROD00425,550,45,135,73
INV0002716,2025-12-23,STOR0058,PROD00335,544,43,99,12
INV0002717,2025-12-02,STOR0050,PROD00277,696,5,112,112
INV0002718,2025-12-22,STOR0039,PROD00466,221,8,62,94
INV0002719,2025-12-09,STOR0031,PROD00467,525,14,9,60
INV0002720,2025-12-31,STOR0037,PROD00445,528,18,192,113
INV0002721,2025-12-29,STOR0013,PROD00023,522,44,163,41
INV0002722,2025-12-24,STOR0020,PROD00164,457,21,29,30
INV0002723,2025-12-11,STOR0015,PROD00162,690,20,126,104
INV0002724,2025-12-08,STOR0058,PROD00291,84,9,31,103
INV0002725,2025-12-23,STOR0013,PROD00429,793,10,86,17
INV0002726,2025-12-23,STOR0027,PROD00429,704,35,8,95
INV0002727,2025-12-03,STOR0037,PROD00299,717,21,170,76
INV0002728,2026-01-01,STOR0009,PROD00273,363,47,72,39
INV0002729,2025-12-05,STOR0009,PROD00183,471,17,75,40
INV0002730,2025-12-05,STOR0050,PROD00367,68,6,61,31
INV0002731,2025-12-09,STOR0005,PROD00405,154,39,64,96
INV0002732,2025-12-16,STOR0006,PROD00351,189,35,101,106
INV0002733,2025-12-19,STOR0056,PROD00148,576,5,81,79
INV0002734,2025-12-18,STOR0034,PROD00005,764,50,48,61
INV0002735,2025-12-06,STOR0028,PROD00076,402,30,59,85
INV0002736,2025-12-02,STOR0049,PROD00185,275,16,96,96
INV0002737,2026-01-01,STOR0018,PROD00500,221,8,168,35
INV0002738,2025-12-11,STOR0054,PROD00328,661,13,53,15
INV0002739,2025-12-09,STOR0015,PROD00428,198,0,138,93
INV0002740,2025-12-15,STOR0045,PROD00315,407,40,162,76
INV0002741,2025-12-02,STOR0030,PROD00236,330,19,88,48
INV0002742,2025-12-13,STOR0005,PROD00142,795,48,166,25
INV0002743,2026-01-01,STOR0015,PROD00367,748,15,96,12
INV0002744,2025-12-07,STOR0033,PROD00034,669,44,75,100
INV0002745,2025-12-20,STOR0044,PROD00101,708,44,181,75
INV0002746,2025-12-20,STOR0020,PROD00088,1,0,153,77
INV0002747,2025-12-10,STOR0050,PROD00231,567,23,152,98
INV0002748,2025-12-14,STOR0038,PROD00412,77,42,43,81
INV0002749,2025-12-04,STOR0006,PROD00313,797,37,71,112
INV0002750,2025-12-09,STOR0043,PROD00391,498,6,138,70
INV0002751,2025-12-09,STOR0025,PROD00366,568,47,91,107
INV0002752,2025-12-27,STOR0055,PROD00343,707,23,104,46
INV0002753,2025-12-11,STOR0010,PROD00419,346,47,165,22
INV0002754,2025-12-30,STOR0060,PROD00061,288,20,130,89
INV0002755,2025-12-08,STOR0008,PROD00299,548,22,128,76
INV0002756,2025-12-12,STOR0059,PROD00075,518,42,118,44
INV0002757,2025-12-14,STOR0011,PROD00126,793,9,186,109
INV0002758,2025-12-25,STOR0012,PROD00243,669,15,161,100
INV0002759,2025-12-18,STOR0006,PROD00447,128,9,104,90
INV0002760,2025-12-28,STOR0011,PROD00057,120,10,49,116
INV0002761,2026-01-01,STOR0049,PROD00158,576,37,129,32
INV0002762,2025-12-31,STOR0043,PROD00282,645,32,62,67
INV0002763,2026-01-01,STOR0037,PROD00106,501,44,82,15
INV0002764,2025-12-15,STOR0029,PROD00487,91,30,29,15
INV0002765,2025-12-14,STOR0001,PROD00377,475,29,145,106
INV0002766,2025-12-30,STOR0031,PROD00136,482,30,80,80
INV0002767,2025-12-29,STOR0003,PROD00479,684,23,184,18
INV0002768,2025-12-03,STOR0006,PROD00372,372,40,190,63
INV0002769,2025-12-05,STOR0015,PROD00322,754,20,78,22
INV0002770,2025-12-05,STOR0057,PROD00010,175,2,33,26
INV0002771,2025-12-31,STOR0059,PROD00011,31,12,17,22
INV0002772,2025-12-02,STOR0049,PROD00020,406,28,170,30
INV0002773,2025-12-22,STOR0021,PROD00447,488,33,4,116
INV0002774,2025-12-30,STOR0057,PROD00337,191,31,171,21
INV0002775,2025-12-11,STOR0006,PROD00001,97,0,89,106
INV0002776,2025-12-14,STOR0008,PROD00105,647,24,35,29
INV0002777,2025-12-03,STOR0025,PROD00226,510,47,174,109
INV0002778,2025-12-07,STOR0007,PROD00166,742,38,3,81
INV0002779,2025-12-21,STOR0005,PROD00095,31,3,21,65
INV0002780,2025-12-24,STOR0008,PROD00499,505,14,95,111
INV0002781,2025-12-20,STOR0019,PROD00341,30,24,42,45
INV0002782,2025-12-27,STOR0051,PROD00436,613,26,159,83
INV0002783,2025-12-27,STOR0051,PROD00091,736,4,58,105
INV0002784,2025-12-28,STOR0011,PROD00047,369,23,32,63
INV0002785,2025-12-02,STOR0035,PROD00094,621,8,140,19
INV0002786,2025-12-21,STOR0017,PROD00425,756,6,33,71
INV0002787,2025-12-11,STOR0015,PROD00404,335,40,114,62
INV0002788,2025-12-27,STOR0046,PROD00336,738,19,2,71
INV0002789,2025-12-20,STOR0050,PROD00407,591,42,65,118
INV0002790,2025-12-04,STOR0008,PROD00053,695,12,104,73
INV0002791,2025-12-28,STOR0055,PROD00041,645,16,138,110
INV0002792,2025-12-15,STOR0052,PROD00276,613,41,24,52
INV0002793,2025-12-29,STOR0016,PROD00092,172,32,152,100
INV0002794,2025-12-28,STOR0019,PROD00389,348,19,188,43
INV0002795,2025-12-17,STOR0023,PROD00405,783,24,53,26
INV0002796,2025-12-29,STOR0042,PROD00442,425,21,159,71
INV0002797,2025-12-03,STOR0013,PROD00416,49,33,115,87
INV0002798,2025-12-16,STOR0040,PROD00009,364,22,165,20
INV0002799,2025-12-25,STOR0046,PROD00099,422,22,152,80
INV0002800,2025-12-07,STOR0053,PROD00093,117,26,144,72
INV0002801,2025-12-17,STOR0036,PROD00263,690,3,10,68
INV0002802,2025-12-07,STOR0060,PROD00398,38,14,88,120
INV0002803,2025-12-31,STOR0059,PROD00463,575,24,32,12
INV0002804,2025-12-06,STOR0004,PROD00488,256,12,152,76
INV0002805,2025-12-30,STOR0022,PROD00136,642,49,152,92
INV0002806,2025-12-19,STOR0031,PROD00252,604,32,99,53
INV0002807,2025-12-09,STOR0016,PROD00170,709,16,200,115
INV0002808,2025-12-06,STOR0008,PROD00099,653,31,123,36
INV0002809,2025-12-17,STOR0011,PROD00190,533,49,165,117
INV0002810,2025-12-27,STOR0001,PROD00303,432,7,159,111
INV0002811,2025-12-19,STOR0014,PROD00039,350,18,125,98
INV0002812,2025-12-27,STOR0037,PROD00064,722,4,47,79
INV0002813,2025-12-16,STOR0057,PROD00386,111,25,110,104
INV0002814,2026-01-01,STOR0042,PROD00121,604,12,55,118
INV0002815,2025-12-24,STOR0040,PROD00467,701,11,1,36
INV0002816,2025-12-22,STOR0032,PROD00110,558,37,112,11
INV0002817,2025-12-23,STOR0021,PROD00136,386,8,141,24
INV0002818,2025-12-24,STOR0037,PROD00471,752,31,64,99
INV0002819,2025-12-30,STOR0055,PROD00025,108,3,61,118
INV0002820,2025-12-13,STOR0011,PROD00182,587,9,121,46
INV0002821,2025-12-02,STOR0045,PROD00414,792,48,32,65
INV0002822,2025-12-19,STOR0044,PROD00205,83,14,61,34
INV0002823,2025-12-15,STOR0043,PROD00397,748,26,132,117
INV0002824,2025-12-24,STOR0025,PROD00050,370,40,31,94
INV0002825,2025-12-25,STOR0032,PROD00277,743,25,46,51
INV0002826,2025-12-13,STOR0059,PROD00474,785,43,198,98
INV0002827,2025-12-26,STOR0001,PROD00310,249,10,180,81
INV0002828,2025-12-05,STOR0041,PROD00366,648,27,132,52
INV0002829,2025-12-12,STOR0035,PROD00262,499,26,162,68
INV0002830,2025-12-30,STOR0031,PROD00014,365,6,118,17
INV0002831,2025-12-31,STOR0057,PROD00358,749,28,49,19
INV0002832,2025-12-18,STOR0038,PROD00318,54,45,78,117
INV0002833,2026-01-01,STOR0035,PROD00249,714,43,176,105
INV0002834,2025-12-07,STOR0058,PROD00184,203,16,108,25
INV0002835,2025-12-11,STOR0010,PROD00051,217,11,198,105
INV0002836,2025-12-18,STOR0060,PROD00140,677,0,76,31
INV0002837,2025-12-23,STOR0034,PROD00108,672,44,176,71
INV0002838,2025-12-07,STOR0044,PROD00225,504,10,195,111
INV0002839,2025-12-24,STOR0039,PROD00499,259,8,131,95
INV0002840,2025-12-25,STOR0044,PROD00046,382,42,169,100
INV0002841,2025-12-03,STOR0049,PROD00198,380,5,177,26
INV0002842,2025-12-11,STOR0030,PROD00200,14,8,97,59
INV0002843,2025-12-11,STOR0049,PROD00492,795,46,130,84
INV0002844,2025-12-24,STOR0032,PROD00240,38,25,149,111
INV0002845,2025-12-10,STOR0046,PROD00151,398,37,148,36
INV0002846,2025-12-19,STOR0012,PROD00218,166,10,75,65
INV0002847,2025-12-04,STOR0009,PROD00476,13,3,79,17
INV0002848,2025-12-21,STOR0021,PROD00490,25,1,47,80
INV0002849,2025-12-14,STOR0011,PROD00423,141,7,128,20
INV0002850,2025-12-23,STOR0015,PROD00346,286,19,173,75
INV0002851,2025-12-13,STOR0051,PROD00291,158,36,126,24
INV0002852,2025-12-08,STOR0060,PROD00140,20,7,6,61
INV0002853,2025-12-27,STOR0021,PROD00086,4,4,176,28
INV0002854,2025-12-27,STOR0052,PROD00300,211,35,92,26
INV0002855,2025-12-21,STOR0005,PROD00195,739,25,125,85
INV0002856,2025-12-31,STOR0037,PROD00180,140,44,150,22
INV0002857,2025-12-27,STOR0059,PROD00096,288,39,101,79
INV0002858,2025-12-22,STOR0017,PROD00073,4,2,197,49
INV0002859,2025-12-02,STOR0007,PROD00401,79,21,64,48
INV0002860,2025-12-09,STOR0012,PROD00011,569,10,172,10
INV0002861,2025-12-17,STOR0052,PROD00021,308,30,196,21
INV0002862,2025-12-14,STOR0040,PROD00032,3,1,159,81
INV0002863,2025-12-25,STOR0029,PROD00447,348,45,112,83
INV0002864,2025-12-18,STOR0010,PROD00034,665,12,117,12
INV0002865,2025-12-02,STOR0012,PROD00340,434,5,141,76
INV0002866,2025-12-17,STOR0054,PROD00272,319,47,5,51
INV0002867,2025-12-21,STOR0040,PROD00454,190,22,73,83
INV0002868,2025-12-17,STOR0041,PROD00101,375,44,84,63
INV0002869,2025-12-07,STOR0040,PROD00107,759,43,42,102
INV0002870,2025-12-12,STOR0025,PROD00194,276,13,136,116
INV0002871,2025-12-07,STOR0008,PROD00062,480,31,71,17
INV0002872,2025-12-18,STOR0050,PROD00345,603,31,87,78
INV0002873,2026-01-01,STOR0008,PROD00257,252,16,74,116
INV0002874,2025-12-15,STOR0028,PROD00021,372,20,149,12
INV0002875,2025-12-12,STOR0059,PROD00363,578,9,91,110
INV0002876,2025-12-18,STOR0042,PROD00023,221,25,61,91
INV0002877,2025-12-21,STOR0036,PROD00016,32,32,159,50
INV0002878,2025-12-12,STOR0056,PROD00247,501,2,43,33
INV0002879,2025-12-17,STOR0055,PROD00100,686,50,152,102
INV0002880,2025-12-28,STOR0027,PROD00135,313,12,103,93
INV0002881,2025-12-14,STOR0044,PROD00389,274,35,151,98
INV0002882,2025-12-13,STOR0012,PROD00161,241,35,25,99
INV0002883,2025-12-03,STOR0042,PROD00050,132,13,38,86
INV0002884,2025-12-08,STOR0056,PROD00001,124,32,127,16
INV0002885,2025-12-20,STOR0050,PROD00446,769,20,9,24
INV0002886,2025-12-15,STOR0019,PROD00468,627,15,74,100
INV0002887,2025-12-03,STOR0051,PROD00364,547,39,175,115
INV0002888,2025-12-02,STOR0060,PROD00392,697,42,197,21
INV0002889,2025-12-13,STOR0003,PROD00042,23,10,22,115
INV0002890,2025-12-05,STOR0052,PROD00410,657,5,193,110
INV0002891,2025-12-02,STOR0038,PROD00249,12,6,107,16
INV0002892,2025-12-20,STOR0050,PROD00383,289,37,30,37
INV0002893,2025-12-23,STOR0048,PROD00329,141,45,184,47
INV0002894,2025-12-24,STOR0016,PROD00125,658,20,88,68
INV0002895,2025-12-04,STOR0046,PROD00423,196,8,186,19
INV0002896,2025-12-23,STOR0053,PROD00069,279,50,91,96
INV0002897,2025-12-22,STOR0002,PROD00274,85,32,30,79
INV0002898,2025-12-24,STOR0010,PROD00307,677,31,198,79
INV0002899,2025-12-16,STOR0042,PROD00436,358,10,198,21
INV0002900,2025-12-27,STOR0050,PROD00398,371,0,26,69
INV0002901,2025-12-15,STOR0044,PROD00249,341,25,74,28
INV0002902,2025-12-12,STOR0031,PROD00047,323,47,103,52
INV0002903,2025-12-05,STOR0024,PROD00464,42,33,102,71
INV0002904,2025-12-13,STOR0048,PROD00343,51,36,178,98
INV0002905,2025-12-05,STOR0036,PROD00167,272,26,18,73
INV0002906,2025-12-04,STOR0025,PROD00191,34,0,102,70
INV0002907,2025-12-28,STOR0014,PROD00222,653,36,6,23
INV0002908,2025-12-12,STOR0016,PROD00178,266,37,30,59
INV0002909,2025-12-09,STOR0007,PROD00375,299,5,146,78
INV0002910,2025-12-22,STOR0004,PROD00281,646,48,84,105
INV0002911,2026-01-01,STOR0012,PROD00154,390,10,62,64
INV0002912,2025-12-19,STOR0054,PROD00204,573,7,84,29
INV0002913,2025-12-24,STOR0054,PROD00120,233,47,15,24
INV0002914,2025-12-07,STOR0005,PROD00073,783,35,164,42
INV0002915,2025-12-02,STOR0029,PROD00252,342,11,140,94
INV0002916,2025-12-20,STOR0043,PROD00425,354,38,37,51
INV0002917,2025-12-28,STOR0047,PROD00131,131,9,72,51
INV0002918,2025-12-08,STOR0034,PROD00379,235,0,184,109
INV0002919,2025-12-05,STOR0059,PROD00154,66,24,127,73
INV0002920,2025-12-26,STOR0055,PROD00240,315,28,94,58
INV0002921,2025-12-27,STOR0037,PROD00087,741,11,184,17
INV0002922,2025-12-04,STOR0010,PROD00323,766,39,6,114
INV0002923,2025-12-11,STOR0041,PROD00078,54,39,13,82
INV0002924,2025-12-31,STOR0046,PROD00385,755,27,10,69
INV0002925,2025-12-30,STOR0017,PROD00263,203,2,112,116
INV0002926,2025-12-06,STOR0010,PROD00288,389,50,130,112
INV0002927,2025-12-22,STOR0002,PROD00111,176,3,116,40
INV0002928,2025-12-18,STOR0032,PROD00481,247,15,17,62
INV0002929,2025-12-17,STOR0008,PROD00499,495,50,8,103
INV0002930,2025-12-18,STOR0044,PROD00287,372,28,14,71
INV0002931,2025-12-30,STOR0009,PROD00334,798,7,186,107
INV0002932,2025-12-30,STOR0010,PROD00359,435,0,192,61
INV0002933,2025-12-23,STOR0031,PROD00234,514,46,135,65
INV0002934,2025-12-29,STOR0020,PROD00001,735,42,20,77
INV0002935,2025-12-19,STOR0049,PROD00131,709,36,44,99
INV0002936,2025-12-06,STOR0022,PROD00429,67,14,40,34
INV0002937,2025-12-21,STOR0018,PROD00357,217,12,112,62
INV0002938,2025-12-25,STOR0059,PROD00392,728,5,25,47
INV0002939,2025-12-26,STOR0007,PROD00065,15,15,27,15
INV0002940,2025-12-24,STOR0056,PROD00030,520,11,98,57
INV0002941,2025-12-19,STOR0007,PROD00390,342,19,163,16
INV0002942,2025-12-27,STOR0033,PROD00220,544,8,113,73
INV0002943,2025-12-20,STOR0058,PROD00371,44,40,144,35
INV0002944,2025-12-24,STOR0049,PROD00222,721,48,24,50
INV0002945,2025-12-04,STOR0058,PROD00148,217,29,78,49
INV0002946,2025-12-10,STOR0001,PROD00321,229,45,44,58
INV0002947,2025-12-23,STOR0008,PROD00270,118,20,177,90
INV0002948,2025-12-11,STOR0017,PROD00047,121,48,195,104
INV0002949,2025-12-27,STOR0032,PROD00286,576,29,52,56
INV0002950,2025-12-31,STOR0012,PROD00095,223,42,139,28
INV0002951,2025-12-22,STOR0034,PROD00256,751,11,83,11
INV0002952,2025-12-31,STOR0017,PROD00223,143,9,66,63
INV0002953,2025-12-05,STOR0034,PROD00369,406,0,114,62
